tweet_id	publish_date	content	trump_mention
636106130457018369	8/25/2015 9:21	'@JoeSpectr WTF? ya think he's guilty?'	F
636114432540676096	8/25/2015 9:54	'@JoeSpectr ya know the law well to say 'bout it , dude? imma not sure'	F
636114456200785920	8/25/2015 9:54	'@JoeSpectr oh btw ya have arguments or just want to bend the line?'	F
636479866964180992	8/26/2015 10:06	'@ChernoBiko wat's going on? wat's happend w/our country?Every fuking day we see new fact of #PoliceBrutality. And WAT?? Nobody cares!NOBODY!'	F
636482290504347648	8/26/2015 10:16	Cops make disgusting fake memorial mockin da killing of #MichaelBrown by #DarrenWilson. ya wonder why ppl hate #cops? http://t.co/yY9fz2AvAS	F
636513505177399297	8/26/2015 12:20	'@Jessica_Fae_R Oh honey ya see your f*ckin stupidity?Mb ya wanna explain me why do ya f*cking call our SYMBOL stupid?we all support lives!'	F
636514147744784384	8/26/2015 12:22	'@Jessica_Fae_R Ok.Who are the criminal??? #SandraBland ? #MikeBrown ? #TrayvonMartin ? juss tell me who of 'em is F*CKIN criminal???'	F
636516400518049792	8/26/2015 12:31	'-Knock-knok -Who are you? -Imma cop. Puff-piff-pass!'	F
636522459588657152	8/26/2015 12:55	Why isn't media reporting diz???? WHY??? #standforsomething  https://t.co/ESTpe426TQ	F
636523508374351872	8/26/2015 13:00	What if I told ya  Pro-#BLACK is Anti-#White?!  We all are anti-#Racist! We #hate 'em. #cops #RacismInAmerica #BLM http://t.co/XJZYY9RjGq	F
636526229714247680	8/26/2015 13:10	'@Jessica_Fae_R @HearMeowt @BlackjediNow Ya lady only care 'bout injustice. And ya support it yea?Our friends and relatives are threatened.'	F
636526803352428545	8/26/2015 13:13	'@Jessica_Fae_R Are ya sure HOW they died? Or your facts are juss farce?'	F
636535711450140672	8/26/2015 13:48	Cops Beat Their Wives & Girlfriends.Oh cops,ya not at work.or is it a habit?haha.or your wife might wore black blouse http://t.co/Tzrm1PVM1w	F
636540364812382208	8/26/2015 14:07	'@staceys_75 @Tom_Winter wat do cops wanna achive? war on 'em? we all hate 'em. But they wanna more'	F
636566753900826624	8/26/2015 15:51	'-Knock-knok -Who are you? -Imma cop. Puff-piff-pass!'	F
636580848830013440	8/26/2015 16:47	'@haskel_420 ya think  relatives and friends of those killed? or I did dis by myself? m? ..'	F
636582190810136577	8/26/2015 16:53	'@RealJoeyMac @ShaunKing Wat we can do? Stand for each other. Fight fo our rights. We are strong and oir Power will lay low 'em all ya know'	F
636585129821868033	8/26/2015 17:04	'@haskel_420 Heeey bae don't ya think not paid cigars is a worthy occasion to kill male??? Sorry ya dumb than...'	F
636595854942404609	8/26/2015 17:47	'@Mimi_La_Reina ya don't wanna talk to me? :('	F
636439395030183936	8/26/2015 7:25	Did you know this? #BlackTransLivesMatter #BlackLivesMatter #Blackpeople #blacktw #PoliceBrutality #racism http://t.co/ljicqAC1Uy	F
636863608253616128	8/27/2015 11:31	'@MastaOfMp3s and they all were threatened like those in St Louis? and there were so many deaths?'	F
636868998311755777	8/27/2015 11:52	How do you like #Police like that? I.. just... WTF is going on?! #PoliceBrutality #PoliceViolence #PoliceAbuse http://t.co/D32woTlzdv	F
636906954984525824	8/27/2015 14:23	whats up Florida?  https://t.co/XxTc0Y5P1w	F
636908555547766786	8/27/2015 14:30	'@HAZZAFORBANANA @JordinSparks why does it look like its art when clearly its just some paint mess?'	F
636909067311575041	8/27/2015 14:32	'@kgracerr @JordinSparks Isn't it too soon to joke about Killing and St Louis????'	F
636917568448495617	8/27/2015 15:05	'@deray why any who are doing these things? what is the profit?'	F
636932243475202048	8/27/2015 16:04	#Police officers take down & arrest homeless amputee in San Francisco! WTF???#PoliceBrutality #usa #racism #cops http://t.co/FOK1VZDhhv	F
636938321046822912	8/27/2015 16:28	North Dakota only has 740,000 people in it. Why the fuck do they need weaponized drones?? #drones #teargas #tasers http://t.co/ce6XlcUh5a	F
636938666913361920	8/27/2015 16:29	'@FritzColburn the main is that he Rests in Power. right?'	F
636939814554591237	8/27/2015 16:34	'@thelittleidiot moby are you still there?'	F
636956801947144192	8/27/2015 17:41	Police Officer pulls over viewer of The David Pakman Show  because of direct contact with him. whaaat? #BLM #StayWoke http://t.co/zWaUR4COoe	F
636817227451228161	8/27/2015 8:27	why pigs see everyone as the enemy??? #allCopsAreBad #ACAB #FTP #PoliceAbuse #PoliceViolence http://t.co/b2JDQeNWDT	F
636823889591439360	8/27/2015 8:53	'-Knock-knok -Who are you? -Imma cop. Puff-piff-pass!'	F
636824240616943616	8/27/2015 8:55	Cops Beat Their Wives & Girlfriends.Oh cops,ya not at work.or is it a habit?haha.or your wife might wore black blouse http://t.co/78ToIxhiwd	F
636831318685278208	8/27/2015 9:23	'@MastaOfMp3s @PolitiFact Holy Shit! How did they get a permisson for it? Thats so way over the line!They all goin in jail for that right?'	F
636832261866831872	8/27/2015 9:26	They don't fucking use it even in battlefield! But they use it to attack protestors? #Boost it  http://t.co/YKjkUIgBGi http://t.co/qtvJuyeWZJ	F
636840548179963905	8/27/2015 9:59	'@MastaOfMp3s @PolitiFact but thats absurd! theyre not even using this at battlefield. But theyre using it for US citizens. WHY?!'	F
637252648119369728	8/28/2015 13:17	Police Officer pulls over viewer of The David Pakman Show  because of direct contact with him. whaaat? #BLM #StayWoke http://t.co/mmDM4yfxKX	F
637260574720552961	8/28/2015 13:48	'@FritzColburn @BlackAutonomist hahaha �� sure U would. Irish worst enemies are hangovers right?'	F
637263233917677569	8/28/2015 13:59	'@rainnwilson @CNN Do you support #BlackLivesMatter movement?'	F
637272151146393602	8/28/2015 14:34	Are these #cops fuckin stoned or what?How far can they go with their twisted shitty lies? #StayWoke #BlackLivesMatter http://t.co/EByoytxExk	F
637277250409267201	8/28/2015 14:55	'@LaurenConrad reminds me of Nirvana's About a girl. anybody else?'	F
637297682151686144	8/28/2015 16:16	'@PerezHilton @justinbieber nobody hates him no more?'	F
637300760280039424	8/28/2015 16:28	Why (how) do some men ENJOY harming and beating another human being? It is so bizarre to me. http://t.co/ywEeXOtFb3 http://t.co/rxLC7b5U8R	F
637304758622027776	8/28/2015 16:44	'tripped and failed, and...' what are they Nuts? https://t.co/1aDTrnWFQQ	F
637580738305458176	8/29/2015 11:01	'@hogrider30 imma not call ya to reply me ya know? wat do ya want from me?'	F
637581326015574016	8/29/2015 11:03	'@hogrider30 are ya gonna teach me ??? how to post or how to live?'	F
637582827119218688	8/29/2015 11:09	'@hogrider30 I've told it and I'm gonna repeat:  Imma not f*cking anti-WHITE . I juss protect the rights of my nation.more questions???'	F
637583829612408832	8/29/2015 11:13	'@hogrider30 so dude ya juss a lil hater of #BLM movement , yea?? then try not to choke ur own shit pls'	F
637593243119583232	8/29/2015 11:50	'@hogrider30 did ya mean if ya help just one person to die from ur message?'	F
637604168513880064	8/29/2015 12:34	'@antny024 yassssss I agree dat double standarts run the world. But #BlackCommunity is not a root of dat problem ya see?'	F
637613017505488896	8/29/2015 13:09	'@antny024 ya tellin strange shit... Mb ya wanna say it's my problem? i don't think so.'	F
637614123350519808	8/29/2015 13:13	"'@antny024 ya don't understand da essence of da problem.But ya still discussin it! ""when a #BLMr member shoots a cop"" ya face dis so often???'"	F
637641005622124545	8/29/2015 15:00	'@allan__westen Aaaaaaaand?'	F
637645494185947136	8/29/2015 15:18	why it always happens?????#black #WhitePrivilege #BlackLivesMatter #AllLivesMatter #blacktw #followme #like4like http://t.co/L4BB7v8bKG	F
637648313290878976	8/29/2015 15:29	'@GorillaChompz Siriously...? I was not born in Africa to say these words 'bout myself.'	F
637650695701725185	8/29/2015 15:39	Sorry for pink... But WHY?... #Black #White #racism #Immanotantiwhite http://t.co/jxbvjOOQsZ	F
637669322798698496	8/29/2015 16:53	'@Yung_Twigger @ShaunKing Hello. Where're ya from>? Imma from #US and here's democracy as I remember.I'll speak the way I wanna speak.'	F
637678013530816512	8/29/2015 17:27	'@Rsho85 @ShaunKing lol wut? I dunno?! Oh ya f*ckin clairvoyant! Bleed ur skills at first.'	F
637682652296818688	8/29/2015 17:46	'@Rsho85 @ShaunKing it's right dat ya not man! Ya clever one! But I can discuss it cause I know these facts not by hearsay ya get it, man???'	F
637683083374759936	8/29/2015 17:47	National tragedy.Bees or cops?!there's no defference. #BlackLivesMatter #blackpeopletwitter #Black #PoliceBrutality http://t.co/58bLkCk2Tm	F
637705556019445761	8/29/2015 19:17	How? #police #racism #RacismInAmerica #copsincompetence #PoliceBrutality #blackpeopletwitter #BLM #AllLivesMatter http://t.co/YI9xJOgelh	F
637524243522019328	8/29/2015 7:16	'@ReverantRevan ohhh yea, bro. who to call when cops kill us?'	F
637537654511300608	8/29/2015 8:09	'@YourNotEducated yass? it sucks?) Prove it then'	F
637540137983803392	8/29/2015 8:19	'@ReverantRevan oh my God... It's unbelieveble. but why???'	F
637550153549742080	8/29/2015 8:59	'@YourNotEducated ya sayin I gotta propoganda in my Tw,yea? Imma not anti-white.Imma anti-racist ya know?But ya hater at all.Ya hate us. F*g'	F
637551183679254532	8/29/2015 9:03	'@YourNotEducated wait.wat're ya rely on?on ur stupidity?Google'll help ya to find link.At first try2be polite to ppl then ask 'em 'bout smth'	F
637559220368338944	8/29/2015 9:35	'@YourNotEducated @ReverantRevan don't yas think there was no things that I got tough with?ya juss chatterbox..and ya not frightening at all'	F
637958869151383552	8/30/2015 12:03	Part 3. You've seen dis?????? #cops #policeBrutality #BlackLivesMatter http://t.co/fSLEu1sGca	F
637970623340285952	8/30/2015 12:50	20 years in prison after having a miscarriage...What the FUCK is going on in Indiana right now??? http://t.co/98yZcd8ehW	F
637972988311109632	8/30/2015 12:59	'@deray Oh cops.... When are they going to settle down??? or we need to start War on 'em to prevent #policeViolence???'	F
637980544270139392	8/30/2015 13:29	'@FritzColburn Don't believe. They just have bribed all of the Media! Don't ya see?????'	F
637982487210164224	8/30/2015 13:37	Can our #black #president do at least smth to stop this??? #PoliceBrutality #policeviolence #racism #RacismInAmerica http://t.co/4EsBvfsVPO	F
638025311217582080	8/30/2015 16:27	'@hoshannahtaylor but wut they tryna prove us?dat injustice is normal in #US ?I can say I DON'T THINK IT'S NORMAL BUT I GET USED TO IT. �����'	F
638028794285068288	8/30/2015 16:41	'@hogrider30 Imma FAG???'	F
638028761288470529	8/30/2015 16:41	'@hogrider30 hahahahaaaa... Imma fggot..? Siriously? ))) So okaaayyy. Who are u? Ya wrightin to me every f*ckin day. Ya tryna insult me.Aaand'	F
638029375204560896	8/30/2015 16:43	'@hogrider30 Don't ya think ya goin mad w/ur age and ur life?Ya like everything in ya?imma not sure man.now bye.'	F
638036648811343872	8/30/2015 17:12	'@hogrider30 oh may be ya wanna be in mah fam?)'	F
638038013847605249	8/30/2015 17:18	'@hogrider30 Oh ya BITCH... Let's speak 'bout ur woman...or GRANDMA??? How does she like? or let's be honest! stupid sheep???'	F
638039448869998593	8/30/2015 17:23	'@hogrider30 hahaaa Remember me!Imma nigga! And if we all are 'CRIMINALS' as YA say why don't ya scared?!mmm?Try to choose: be silent or dead'	F
637894453978488837	8/30/2015 7:47	Bees or cops?! there's no defference. #BlackLivesMatter #blackpeopletwitter #Blackpower #cops #PoliceBrutality http://t.co/qRqGWQJTZq	F
637918693494685697	8/30/2015 9:24	You ever had a McChicken and the lettuce didn't come out?	F
638315133626781696	8/31/2015 11:39	'@Blkhysteria you think that if a bunch of cops spit on people that should be legalized? hell nah. They all should be fucking fired!'	F
638317608677146624	8/31/2015 11:49	'@menchithekid how is it going, bae?'	F
638318984446607361	8/31/2015 11:54	'@Blkhysteria who do you call criminals in this case?'	F
638319621016150017	8/31/2015 11:57	'@Blkhysteria you call em criminals cuz what?'	F
638348327478661121	8/31/2015 13:51	Do you mean... NO chance AT ALL? #ThatsWrong #ACAB #HandsUp #BadCops #StayWoke http://t.co/1t0f8AWd6G http://t.co/J53fgxzufG	F
638363908957335552	8/31/2015 14:53	Want to hear some good news? #Bodycams #Police #LAPD #PoliceAbuse #BlackLivesMatter #4mysquad http://t.co/qC3CDaB2l6	F
638372464955789312	8/31/2015 15:27	'@ShaunKing may be its some twisted trick to avoid more serious charges???'	F
638381524757286912	8/31/2015 16:03	'@piersmorgan @tinobest @NewickCC running thru the six man?'	F
638385388067749889	8/31/2015 16:18	'@Destinbeach22 oh you think whites dont kill whites? if you do youre naive af'	F
638388138499420160	8/31/2015 16:29	'@lenadunham #BlackLivesMatter right?'	F
638389101595496448	8/31/2015 16:33	'@106andpark @chrisbrown @STARRPOWERENT @fettywap @Kid_Ink #BlackLivesMatter right?'	F
638401366470213632	8/31/2015 17:22	'@SethMacFarlane Does Black Lives Matter to you Seth?'	F
638255357417000960	8/31/2015 7:41	'@Docmack6 @menchithekid hey sup ppl!?'	F
638272585067728896	8/31/2015 8:50	They can this motherfucker FREE, bail $50k! Am I juss having a nightmare? Wake me up! #BadCops  http://t.co/Ybe67xT439 http://t.co/8UVoEBjnFM	F
638273352306528257	8/31/2015 8:53	whaaaat??? ��� #lol #blckppl #BLM #BadCops #StayWoke  https://t.co/Kny8WMFdt8	F
638779400889221120	9/1/2015 18:24	'@PoliticallyLib what is POS? � Im 2 dumb please tell me'	F
638805853798166528	9/1/2015 20:09	is she hot? https://t.co/oj8XfmBJuz	F
642479444616024064	9/11/2015 23:26	'@DarrenCriss @mashable crystal clear?!'	F
642498509887766537	9/12/2015 0:42	You see my Getups? I'm Fresh AF I'm Fresh AF I'm #FreshAF..... http://t.co/XHSouKLsh2	F
642771146673274880	9/12/2015 18:45	what the actual fuck? is this a joke? https://t.co/o7z9Olr1ER	F
642772203713355776	9/12/2015 18:50	'@holyscum why u gotta be an asshole, bruh?�'	F
642772457145810945	9/12/2015 18:51	'@mindykaling youre awesome, u kno that??'	F
642775779709861888	9/12/2015 19:04	'@holyscum nah, u took it serious? cmon, pfffff'	F
642843429752320001	9/12/2015 23:33	And what are they acually get paid for anyways? http://t.co/gj8lcyqXKa	F
642844141596991488	9/12/2015 23:36	'@NICKIMINAJ What's good? #NickyMinaj #mileycyrus #MileyWhatsGood http://t.co/iN02nORC1H'	F
642846518140010496	9/12/2015 23:45	'@aishatyler @paulscheer why is he so screwed?'	F
643491361698807808	9/14/2015 18:27	Building Trust, Or Danger? #Debate Over Naming Officers After Shootings #BlackLivesMatter http://t.co/UHfHzlRgI7 http://t.co/z8eENU40Ts	F
643501499033649152	9/14/2015 19:08	WHAT ARE THOOOOSE? #WhatAreThose #kicks #shoes #Puma #Fila #cute http://t.co/r5ksnb8gJp	F
643519833691320321	9/14/2015 20:20	'@MichaelAusiello @peterfacinelli @NBCBlindspot @JaimieAlexander ruined a beautiful body! who agrees?'	F
643542932692320256	9/14/2015 21:52	'@Took777 @AnonLove253FTP bc of Christians? can't see the connection, dude'	F
643543379880624128	9/14/2015 21:54	'@JamzLdn @AbdiTV sup dude, how you been?'	F
643597922391560192	9/15/2015 1:31	'@SnoopDogg Do you support #FreeGucci? http://t.co/9CpBUoi9L6'	F
643609852661501952	9/15/2015 2:18	'@NeNeLeakes @e_ambrose ask those fashion police what are thooooose? http://t.co/WR5rSCKqJi'	F
644663811811618816	9/18/2015 0:06	Forgot about this one? Crazy! Must see #PoliceAbuse #PoliceBrutality   https://t.co/6uvju92Wvi	F
644665705598550016	9/18/2015 0:14	'@kirstiealley What does it have to do with Canada?!'	F
644667650870652929	9/18/2015 0:21	'@pjbtexas @kirstiealley what makes you think that all Imigrants are BAD?'	F
644669815689342976	9/18/2015 0:30	'@kirstiealley and they make a better place to live in than US?'	F
644671391913091072	9/18/2015 0:36	Are all police in #Florida retarded?  Is there a box they've to check to join the force there? https://t.co/ekoqTZzQSl http://t.co/3f4M6ZqhKo	F
644856577447489536	9/18/2015 12:52	'@honestbostonian But who are you?! Why are u even allow urself to talk to me??'	F
644857217846407168	9/18/2015 12:55	'@honestbostonian Mb I'm not the one playing victim but I'm the one of victims at all??'	F
644902263757017088	9/18/2015 15:54	One moaaaar #BlackLivesMatter activist ya see ??? lol #Blackandwhite #WhitePrivilege http://t.co/NnJG9Dcp3X	F
644905640779886592	9/18/2015 16:07	When will our voices be heard?! #staywoke #blacklivesmatter #stoppolicebrutality #equality #justice #peace #blm #blc http://t.co/RxXjaSp6Rk	F
644686995986382848	9/18/2015 1:38	'@KylieJenner how do you like me now?'	F
645189656615583744	9/19/2015 10:56	Want to know how civilized are #country? Look at #cops. #PoliceBrutality #policeViolence #staywoke #BlackLivesMatter http://t.co/wzfdioIV3Y	F
645209135596761089	9/19/2015 12:13	'@The_FastBreak Morning mood?)'	F
645213033594159107	9/19/2015 12:29	'@CurvaceousCodi Push my buttons yass? ������'	F
645057815187361792	9/19/2015 2:12	'@Dogamis @pjbtexas @kirstiealley yeah and how do you measure this ??'	F
645144070889705472	9/19/2015 7:55	Who to call if #police rubs people out? http://t.co/cNhgCv88te	F
638884004750475264	9/2/2015 1:19	'@wef where is Russia?'	F
638887073022251008	9/2/2015 1:32	'@unclejo @Four_Pins Is it a start of his presidential compain? #Kanye2020'	F
638892932422995968	9/2/2015 1:55	'@wef where is your mom in this chart?'	F
639003118517092352	9/2/2015 9:13	#Cop enters wrong house, dog attacks. How were they supposed to know the dog was #unarmed?  #policeviolence #black http://t.co/qJdMWqhq33	F
646106584691507200	9/21/2015 23:39	If this #Cop believes HIS life is worth 1 dollar, It doesn't mean that everybody's life has the same value, right? http://t.co/w2aGWpKsia	F
646125753663418368	9/22/2015 0:55	'@FritzColburn hmm, you mean bodycams? and some more responsibility by LAW?'	F
646359527332286464	9/22/2015 16:24	where is the lie?! #police #cops #BlackLivesMatter #BlackTwitter http://t.co/3eA6hPDAou	F
646379530026782720	9/22/2015 17:44	What Obama Has Accomplished? http://t.co/whwfin5DUK #BlackLivesMatter http://t.co/HdfkDIo4sI	F
646425629500555264	9/22/2015 20:47	'@CuteAnimalsBaby @Leftie_Kate Why do Police officers hate them? �'	F
646437709817384961	9/22/2015 21:35	'@Donte_ThePoet @kidnoble POLICE?'	F
646466763404644352	9/22/2015 23:31	'@jessicaalba @ourtimeorg who are you gonna vote for? If its not a secret'	F
646155205302550528	9/22/2015 2:53	would you believe it if somebody just told you?  Thats absolutely Insane! #Police Is DONE now  https://t.co/laWpTWLKIo http://t.co/3RH83w6nMV	F
646219151439060992	9/22/2015 7:07	Not as simple as killing someone's dog isn't it? #Police #Cops #StayWoke #BlackLivesMatter #policeviolence #brutality http://t.co/6UnqgUMUNw	F
646224714059218944	9/22/2015 7:29	NYPD officer playing with kids 1970s.Why can't we see diz nowadays?#sosad to understand dat all goes worse each year. http://t.co/E8FQLMxoiZ	F
646242585309122560	9/22/2015 8:40	'@Iyamtebist Yass awful thing.What to wait from the future?'	F
646243009504284672	9/22/2015 8:41	'@Marv_Vien But what if I say mah life depends from juss havin a gun in my pocket? If cops kill us, I think I need a gun to protect myself.'	F
646597483003416577	9/23/2015 8:10	All #cops are bad yass??? #GIF #badass #policeBrutality #policeAbuse #BlackLivesMatter #staywoke #blackpower #racism http://t.co/vjeKhVoWPz	F
646602926497001472	9/23/2015 8:32	Are u f*ckin #cop ? Go away!  #Allcopsarebastards #PoliceBrutality #policeAbuse #staywoke #BlackLivesMatter #BLM #blc http://t.co/i7VFsI8nwD	F
647213597651636224	9/25/2015 0:58	"What does my shirt say? It says, ""None of your fucking business."" #WhatDoesMyShirtSay #RacistCops #racism http://t.co/uvz9IlRJJ5"	F
647224682194694144	9/25/2015 1:42	#WTF?! Do they hire #cops using fucking spin-the-bottle or what?! #StayWoke #PoliceAbuse http://t.co/JRZyLQHHhQ http://t.co/oveNlYotRJ	F
647513902192812032	9/25/2015 20:51	Wait NYT style is to bleep the f-word but not the n-word? How is that LESS offensive? http://t.co/4IcIOhCn2x	F
647519621713559552	9/25/2015 21:14	'@LeoDiCaprio Do you Vote for Bernie?!'	F
647529751976873985	9/25/2015 21:54	'@ReverantRevan did you know he bought ALL urls that could be used to offend him? like http://t.co/jfY6TmsK0Y and etc The guy is LOCO'	F
647558334585827328	9/25/2015 23:48	'@xoBetseyJohnson @zappos they cost like my month wage yeah?!'	F
647558981431394304	9/25/2015 23:51	'@MarioLopezExtra why wont he do a rap album too?'	F
647231094929100800	9/25/2015 2:08	'@wizkhalifa Are you finna Vote for Bernie Sanders?'	F
647242882915528704	9/25/2015 2:55	'@SnoopDogg Hey, Snoop, are you going to vote for Bernie Sanders?'	F
647569808469311488	9/26/2015 0:34	'@SnoopDogg why brazil, dude!?'	F
647767116293103617	9/26/2015 13:38	WTFFF??????? Delaware #police shoot wheelchair-bound man a dozen times #cops #acab #policeabuse #policeviolence #blacklivesmatter	F
647772169032740864	9/26/2015 13:58	Arkansas #cops detain men for photographing police department while open carrying   How long did it become a #crime?! http://t.co/KcpfTeNJyf	F
647775326467043329	9/26/2015 14:10	What else??? Will they kill me for my breathing??? or for my laugh?? https://t.co/48IVrJUSqP	F
647776618912444416	9/26/2015 14:15	'@SparrowOnTheEye @ShaunKing lol drug test is a worthy decision. or mental health test yea?'	F
647811731977203712	9/26/2015 16:35	'@astrog1rll realy? ya best bae'	F
647827730004733952	9/26/2015 17:39	"""three police officers murdered in one week"" aaaaaand??? the same with data of black people murdered in one day #acab http://t.co/5hOXlN7bsC"	F
647880956716552192	9/26/2015 21:10	Didn't you wonder?  #BlackLivesMatter #AllLivesMatter #TransLivesMatter http://t.co/eW91b7Z3L6	F
647881923344240640	9/26/2015 21:14	'@SamuelLJackson @ChrisRobshaw @One4theBoys Samuel, Are you planning to vote for #BernieSanders in 2016?'	F
647885620237352960	9/26/2015 21:29	Wut, is it open season on #BlackFolks 24/7/365? You gotta get a permit to kill a fucking deer or a fish. @4mysquad	F
647896775617966081	9/26/2015 22:13	'@SnoopDogg Can I just unsee this please?'	F
647898782923796480	9/26/2015 22:21	'@IAMJHUD Are you planning to vote for #BernieSanders in 2016?'	F
647900643475128320	9/26/2015 22:28	#JeremyMcDole how many more of us shall be taken this year!!?? http://t.co/WOfnSsphwF	F
648131481731096576	9/27/2015 13:46	'@AFRICAisMankind @MattDamon Why dear?'	F
648047119647965184	9/27/2015 8:10	Wait... Who Is Being Disorderly?  #cops #policeAbuse #PoliceBrutality #BlackLivesMatter http://t.co/6msjTMFz5r	F
648054106020384769	9/27/2015 8:38	How2tell a lying #PoliceOfficer 2go fuck himself politely? http://t.co/guMv2Qo4Nn #policeabuse #acab #PoliceBrutality http://t.co/l1vCmGFjGh	F
648971002483834880	9/29/2015 21:21	HOW DUMB A #COP CAN BE? This one Thinks the 1st and 2nd Amendments are #Crimes  https://t.co/9JmVpfwWKd http://t.co/qQnXVwsXUs	F
649007277316313088	9/29/2015 23:46	You got some of those?  #fucktrump #DumbTrump #Trump #NoTrump #BlackTwitter #BlackPeople http://t.co/ZrE5qI1E5K	T
649219173130723328	9/30/2015 13:48	White ppl be like: Hey, Arabs, now that we’ve used all your science and math to build our society, can you please stay the of it?	F
649259708348428289	9/30/2015 16:29	'@ShaunKing @RaqiyahMays very very awful thing.what can we do to save our children from cops?!'	F
649270849913028608	9/30/2015 17:13	Brazilian referee pulls out handgun during soccer match DA FUCK??? Is it real? Shock http://t.co/gMkmsAGzMq	F
649273996437909504	9/30/2015 17:25	'@CarlaCa75380227 Hello madame! thanx for the compliment! What's new?'	F
649303061605691392	9/30/2015 19:21	Compare this 2 cases That doesn't make much sense, right?  oh wait That makes NO sense at all #PoliceAbuse #FTP #ACAB http://t.co/eXQb6A5jib	F
640246575478910976	9/5/2015 19:34	What's good? She asked her, smiley. #sixwordstory	F
640295880545796096	9/5/2015 22:50	'@Damon_AF @deray How can I double fav this?'	F
640339045227216897	9/6/2015 1:41	'@BBBaumgartner ass stucking underwear?'	F
640339222423977984	9/6/2015 1:42	whats ASU? Ass Stucking Underwear? https://t.co/3LjwU6e0XL	F
641356940719734785	9/8/2015 21:06	What time is it? #Revlution #BlackLivesMatter #StayWoke http://t.co/GITIydiX4z	F
641357607052021760	9/8/2015 21:09	'@Heauxno1currr @SARAH2TURNNT on toilet 2?'	F
641359318718132225	9/8/2015 21:15	haters, whats good? #WhatsGood #4mysquad #haters #Gucci #FreeGucci http://t.co/RUnq47F4Ic	F
641365571192287237	9/8/2015 21:40	Why are you sleeping on this?!?! https://t.co/2KpDOq6udT	F
641384118018682880	9/8/2015 22:54	'@bmoreconnected you gonna smoke this, bruh?'	F
641386253980598272	9/8/2015 23:02	but second one has stronger arms right?���� http://t.co/AsO5A0hMxr	F
641391570181160961	9/8/2015 23:24	'@SweetAs_Kai Why not to smoke? Just fits Playing games more.'	F
641418070649540608	9/9/2015 1:09	'@EdgeofSports @deray does she make that tennis sounds like sharapova?'	F
